rate,title,category,count,brief,author
 图书 / 非虚构 ,"《漫不经心的传奇：法国电影与电影的法国》是一部透过法国电影咂摸法国文化的佳作。 本书贯穿着作者对法国社会和文化长达十年的观察、体验与求证，电影成为作者向读者描绘法国的最好介质，因…
",漫不经心的传奇：法国电影与电影的法国 ,3,,,
 图书 / 虚构 ,"来自韩国的大男孩俊浩在意大利西西里岛长大，他的身上有着如同阳光一般和煦的热情，一点点融化了中国少女小悠冰冷的面具。 是不是每一段温暖的开始，都会如愿伴随着阳光结束？ 小悠思来想去…
",谎言西西里,,,,
 图书 / 虚构 ,"这是一个关于爱情持久战的故事：一个无坚不摧的战斗英雄，一次激情的遭遇，他陷入了一场爱情的持久战，他用他的毕生占领了他心爱女人的心，他爱得那么深、那么无怨无悔…… 全国解放前夕，在…
",激情燃烧的岁月,,,,
 图书 / 虚构 ,"《纳尼亚传奇1：狮子·女巫·魔衣橱》讲述了，彼得、苏珊、爱德蒙、露茜通过乡间大宅里的一个魔衣橱来到了神奇的纳尼亚。 在那里，四兄妹与阿斯兰一同击败了白女巫，收复了纳尼亚。四兄妹在…
",纳尼亚传奇1：狮子·女巫·魔衣橱,,,,
 图书 / 虚构 ,"霍父是镖局元老，后退隐江湖，不希望子承旧业。可过去的仇人非要置霍家于死地。大难来临之时， 霍元甲无力拯救家人，受尽屈辱。突击学艺，救全家和乡亲们于水火之中。成为全村英雄。他被恶势…
",青年霍元甲（上）,,,,
 图书 / 虚构 ,"一个女人40年的情与爱，被一枝细腻而绚烂的笔写得哀婉动人，跌宕起伏。 20世纪40年代，还是中学生的王琦瑶被选为“上海小姐”，从此开始命运多舛的一生，做了某大员的“金丝雀”，从少女变…
",长恨歌,,,,
 图书 / 虚构 ,"本书是唐代裴鉶所著文言短篇小说集《传奇》中的一篇。唐传奇的出现是我国文言小说成熟的标志，其中很多作品对后世的文学经典创作有着深远的影响。比如王实甫的《西厢记》就是取材于唐代传奇《…
",聂隐娘：唐传奇精选（文白对照插图本）,5,,,
 图书 / 虚构 ,"《神探夏洛克》是近年上映的英剧作品，主演“卷福”(本尼迪克特康伯巴奇）“花生”（马丁弗瑞曼）凭借该系列剧集一炮走红，后来分别在获奖影片《霍比特人》《模仿游戏》《为奴十二年》中担纲…
",神探夏洛克·5,,,,
 图书 / 虚构 ,"经典怀旧剧情《老男孩》后续故事，感人怀旧，催泪情节——筷子兄弟一夜成名之后，肖大宝却意外车祸成为了植物人……王小帅会为自己的梦想继续单飞么？校花马玲最终离开了包子，她是否会回到植…
",再见，老男孩,1,,,
 图书 / 虚构 ,"小说《王禅传奇》，是在电视剧的基础上改编而成。故事通过文学艺术手段描写，情节生动感人，人物性格表现的都活灵活现，故事走向明确，悬念新颖。如传说中说：王禅能“呼风唤雨，撒豆成兵”，…
",王禅传奇,,,,
 图书 / 非虚构 ,"本书收录周时奋在影视文学创作领域的专题片作品和解说词11篇，主要有《宁波商帮》、《中国越剧》、《认识宁波》和《慈城》等，大多创作于21世纪初。其中《中国越剧》为袁雪芬等越剧大家和越剧…
",宁波商帮,,,,
 图书 / 虚构 ,"《后厨》五星级酒店的行政总厨徐冰，身为女性，年过三十，统帅着一个上百人的大厨房，关起门来，她就是这个厨房的女王。她下面有若干二厨，若干三厨，若干帮厨，从他们的服色，领巾，以及帽子…
",后厨,2,,,
 图书 / 虚构 ,"霍父是镖局元老，后退隐江湖，不希望子承旧业。可过去的仇人非要置霍家于死地。大难来临之时， 霍元甲无力拯救家人，受尽屈辱。突击学艺，救全家和乡亲们于水火之中。成为全村英雄。他被恶势…
",青年霍元甲（全集）,,,,
 图书 / 虚构 ,"天海博物馆研究员李冰荷和李宇凡是一对对唐朝历史十分痴迷的兄妹，孪生通心，所以姐弟二人常做同一个梦。冰荷与宇凡在追寻被盗文物的路上发生车祸……宇凡为了唤醒昏迷不醒的姐姐一再潜入唐朝…
",梦回唐朝（下）,,,,
 图书 / 虚构 ,"吉卜赛弃儿希斯克利夫被呼啸山庄的主人恩肖先生收养后，与其女凯瑟琳相互爱慕，并且反抗其子亨得利的专横暴虐。凯瑟琳因为和希斯克利夫社会地位的悬殊以及自己的虚荣心，接受了画眉山庄的主人…
",呼啸山庄,2,,,
 图书 / 虚构 ,"影视圈一直是无数少男少女向往的天堂，一直以来多少人都以为影视圈风光无限，金钱重磅，名利双收，事实上，多少俊男美女为了星光大道成名之路，都付出了不为人之的惨痛代价...... 本小说真实…
",女明星奋斗史,1,,,
 图书 / 虚构 ,"本书以元代名画《富春山居图无用师卷》被偷一事为线索，讲述主人公胡林楠临危受命，用自己过人的智慧协助警方追回被盗国宝的故事。而在案件侦破的过程中，也揭开了被历史掩藏的惊天秘密。原来…
",天机,,,,
 图书 / 虚构 ,"迪格雷和波莉被安德鲁舅舅利用魔戒，送到一个可以通往不同世界的神秘树林。在树林里，两人用魔戒穿梭到恰恩城。好奇心让迪格雷敲响了宫殿内的小钟，打破了禁锢恰恩城的魔咒，导致恰恩城彻底崩…
",纳尼亚传奇：魔法师的外甥,1,,,
 图书 / 虚构 ,"《西游记》为明代小说家吴承恩所著。取材于《大唐西域记》和民间传说、元杂剧。宋代《大唐三藏取经诗话》（本名《大唐三藏取经记》）是西游记故事见于说话文字的最早雏形，其中，唐僧就是以玄…
",西游记,12,,,8.0
 图书 / 虚构 ,"本书是2013年度姚晨、吴彦祖主演的电影《控制》的原著小说。讲述了主人公马克为了母亲替公司做伪证，遭神秘人要挟，被迫去银行盗巨款。而银行经理竟是马克的初恋情人，取钱后两人旧情复燃。之…
",控制,1,,,
 图书 / 虚构 ,"布莱斯全家搬到小镇，邻家女孩朱莉前来帮忙。她对他一见钟情，心愿是获得他的吻。两人是同班同学，她一直想方设法接近他，但是他避之不及。她喜欢爬在高高的梧桐树上看风景。但因为施工，树要…
",怦然心动,3,,,
 图书 / 虚构 ,"韦庄一条很深的巷子，两边是参差不齐而又十分简陋的土坯房。土墙上依稀可见已经褪色的“农业学大寨”的标语。一个穿着短袖花格子上衣、身材壮实的农村中年妇女一边急速奔跑，一边扯着嗓子大喊…
",石油母亲,,,,
 图书 / 虚构 ,"本书包括《铁梨花》《淝水大战》《初夏的风》《地狱究竟有几层》《大汉王朝（上集）》和《大汉王朝（下集）》。从晋陕交界的抢亲事件到滇西南的抗日战场，从爱恨纠葛的情感恩怨到硝烟弥漫的家…
",大汉王朝,,,,
 图书 / 虚构 ,"《三国演义》是中国古典四大名著之一，是中国第一部长篇章回体历史演义小说，全名为《三国志通俗演义》，作者是元末明初的小说家罗贯中。 《三国演义》描写了从东汉末年到西晋初年之间近105…
",三国演义,2,,,
 图书 / 虚构 ,"中国版《人鬼情未了》完美演绎。 将脸藏在阴影处的老板；笑容如鬼娃花子般诡异的老板娘；全身湿淋淋贞子般恐怖的红衣女人；皮肤惨白发出夜枭哭声的小男孩…… 深山古镇里，一夜之间，小镇旅…
",校花诡异事件,,,,
 图书 / 虚构 ,"故事讲述了一对典型的“悔丁”夫妻梅亚楠和向志远，妻子随着年龄增长面临不能生育的危机，更糟糕的是此时她发现一向坚持“丁克”的丈夫早已经迫切地想要一个孩子了。而他们的好友，相恋多年“…
",悔丁族,1,,,
 图书 / 虚构 ,"三流国标舞者任小弦婚前得知未婚夫黄乐宗竟是武术世家的贵公子。不料这个麻雀变凤凰的浪漫开始，却随着黄乐宗在蜜月期的神秘失踪，变成了“噩梦”。 身为武术大师的婆婆梅超英在经历失子之痛…
",功夫婆媳,,,,
 图书 / 虚构 ,"作为蜀山三杰之一的上官警我本是门中潇洒不羁的风云人物，却因不满师父断他一臂，又被禁闭在伏魔谷而心生怨念，于是修炼禁术血影神功，加之体内有赤魂石能量，使得他走火入魔，在师兄诸葛驭我…
",蜀山战纪之剑侠传奇,,,,
 图书 / 虚构 ,"深深的地下，邪恶的魔法之网囚禁着一位王子。 纳尼亚……那里猫头鹰召开议会，当邪恶编织着魔咒……巫术征服了大地。 尤斯塔斯和女生吉儿被一群坏学生所追赶，逃进了一扇通往荒野的小门，意…
",银椅（中英双语）,2,,,
 图书 / 虚构 ,"这一刻，丁隐已然降服了心魔，战胜了宿命，看化了仇恨，超越了生死。如果说他的人生，是一场连着一场为人操控的傀儡戏目，那么他此刻已然挣断了一切命运的伏线，可以笑忘前愆，将业火化作红莲…
",蜀山战纪之剑侠传奇（第五部）,,,,
 图书 / 虚构 ,"这辈子，欲罢不能，我只能献出蓬勃的心跳延续我对你爱的坚持；下辈子，你一定要给我更早的机会相遇，我们只能是彼此的唯一。 三年光阴转瞬即逝，他跟她心里隔着汪洋大海，不论是他过来还是她…
",如果可以这样爱（下）,2,,,
 图书 / 虚构 ,"东华洋行行长沈西林，在天津商界呼风唤雨。但很少有人知道，他还有另外一个身份：汪伪政权特务委员会情报处处长。他花天酒地，左右逢源。然而日本陆军情报机关新派来的大佐武田弘一却对其身份…
",锋刃,1,,,
 图书 / 虚构 ,"乔·凯拉克劳福非常难过，他怎么也弄不明白父母为什么把莱西卖掉；而莱西同样也不明白为什么主人把她送到一个陌生的环境中。她一次次从新家逃脱，一次次履行她终身 的义务——去学校门口等待…
",莱西回家,,,,
 图书 / 虚构 ,"雕刻高手顾一诺因为祖上遗留下来的恩仇纠葛，带着妹妹潜入家乡寻凶，却误打误撞爱上不该爱的女子郑雪竹。随后顾一诺深陷各种危险困境之中，面对一个又一个生死挑战，他依旧痴心不改，最终与有…
",赌玉,1,,,
 图书 / 虚构 ,"传奇特工007－詹姆斯·邦德驰骋荧屏40年，经典电影原著小说中国大陆首次引进出版、震撼登陆。 詹姆斯·邦德大战魔鬼党——掀起《霹雳风暴》，同名电影荣获第38届奥斯卡最佳视觉效果奖，好莱…
",007谍海系列：霹雳风暴,,,,
 图书 / 虚构 ,"20世纪30年代的上海滩，玫瑰庄园的新女主人阿布，被夜色深处神秘的歌声吸引。当她在重重迷雾中寻找真相时，真正的幕后操纵者正隐藏在黄浦江畔对她虎视眈眈。原来，丈夫白一鸣（陆毅饰）是“海…
",铁面歌女,,,,
 图书 / 虚构 ,"《神探夏洛克》是近年上映的英剧作品，主演“卷福”(本尼迪克特康伯巴奇）“花生”（马丁弗瑞曼）凭借该系列剧集一炮走红，后来分别在获奖影片《霍比特人》《模仿游戏》《为奴十二年》中担纲…
",神探夏洛克·4,1,,,
 图书 / 虚构 ,"这是一个深情动人的人狗之间感情的故事，是《在轮回中找你》的延续。小说的主题是“轮回”与“狗狗爱人”。 从书中的女主角克拉丽缇朱恩CJ的孩提时代起，就有一只忠诚的狗狗一直守护着她。CJ…
",说好永远陪伴你,1,,,
 图书 / 虚构 ,"霍父是镖局元老，后退隐江湖，不希望子承旧业。可过去的仇人非要置霍家于死地。大难来临之时， 霍元甲无力拯救家人，受尽屈辱。突击学艺，救全家和乡亲们于水火之中。成为全村英雄。他被恶势…
",青年霍元甲（下）,,,,
 图书 / 虚构 ,"东方靖琪幼年时家中发生巨变，义父吴啸天将其收养并教授其医术。长大成人后，心怀仇恨的东方靖琪用化名进入暨阳县药商杜远山府里做丫鬟。在实施复仇计划的过程中，靖琪却发现当年的惨剧另有隐…
",女管家,,,,
 图书 / 虚构 ,"本书收录了《幸福时光》的电影小说和拍摄剧本，并附有创作备忘录，第一次向世人展示了一个著名导演和他的主创人员如何将一部电影进行到底……。 作者: 鬼子
",幸福时光,,,,
 图书 / 虚构 ,"《金黄血红》设置的故事情节，跌宏起伏，曲折复杂。剧本自始至终围绕筹集黄金和护送黄金这条主线而展开故事。我党私、密筹集黄金送延安，马主招日寇得到密报后，千方百计抢夺黄金，偷运东京。…
",金黄血红,,,,
